Ohno1	Ohno2	Symbol1	Symbol2
Creb3	Creb3l3	ENSMUSG00000028466	ENSMUSG00000035041
Bnip3l	Bnip3	ENSMUSG00000022051	ENSMUSG00000078566
Cacnb2	Cacnb4	ENSMUSG00000057914	ENSMUSG00000017412
Fbrs	Fbrsl1	ENSMUSG00000042423	ENSMUSG00000043323
Grb10	Grb7	ENSMUSG00000020176	ENSMUSG00000019312
Eif1b	Eif1	ENSMUSG00000006941	ENSMUSG00000035530
Gm4787	Adam30	ENSMUSG00000072974	ENSMUSG00000043468
Chchd3	Chchd6	ENSMUSG00000053768	ENSMUSG00000030086
Dok2	Dok3	ENSMUSG00000022102	ENSMUSG00000035711
Adam34	Adam2	ENSMUSG00000079058	ENSMUSG00000022039
Atp8b4	Atp8b2	ENSMUSG00000060131	ENSMUSG00000060671
Adam5	Adam2	ENSMUSG00000031554	ENSMUSG00000022039
Aadac	Aadacl4fm2	ENSMUSG00000027761	ENSMUSG00000078506
Cyp4v3	Cyp4a30b	ENSMUSG00000079057	ENSMUSG00000084346
Disp1	Disp2	ENSMUSG00000030768	ENSMUSG00000040035
Reep3	Reep1	ENSMUSG00000019873	ENSMUSG00000052852
Man1a2	Man1a	ENSMUSG00000008763	ENSMUSG00000003746
Coro6	Coro1c	ENSMUSG00000020836	ENSMUSG00000004530
Nherf4	Pdzk1	ENSMUSG00000032105	ENSMUSG00000038298
Cbx6	Cbx8	ENSMUSG00000089715	ENSMUSG00000025578
Adam10	Adam6b	ENSMUSG00000054693	ENSMUSG00000051804
Adam34l	Adamdec1	ENSMUSG00000050190	ENSMUSG00000022057
Myl4	Myl6	ENSMUSG00000061086	ENSMUSG00000090841
Cabp5	Cetn2	ENSMUSG00000005649	ENSMUSG00000031347
Ccdc85b	Ccdc85a	ENSMUSG00000095098	ENSMUSG00000032878
Lgi4	Lgi1	ENSMUSG00000036560	ENSMUSG00000067242
Ndn	Magea1	ENSMUSG00000033585	ENSMUSG00000096644
Scand1	Plagl1	ENSMUSG00000046229	ENSMUSG00000019817
Tnk2	Tnk1	ENSMUSG00000022791	ENSMUSG00000001583
Adam29	Adamdec1	ENSMUSG00000046258	ENSMUSG00000022057
Golga7	Golga7b	ENSMUSG00000015341	ENSMUSG00000042532
Wee2	Wee1	ENSMUSG00000037159	ENSMUSG00000031016
Slc2a9	Slc2a1	ENSMUSG00000005107	ENSMUSG00000028645
Rab11b	Rab25	ENSMUSG00000077450	ENSMUSG00000008601
Sema6c	Sema4b	ENSMUSG00000038777	ENSMUSG00000030539
Adam6a	Adam30	ENSMUSG00000043945	ENSMUSG00000043468
Rcn1	Calu	ENSMUSG00000005973	ENSMUSG00000029767
Adam21	Adam29	ENSMUSG00000008438	ENSMUSG00000046258
Dock6	Dock8	ENSMUSG00000032198	ENSMUSG00000052085
Gdpd2	Gdpd5	ENSMUSG00000019359	ENSMUSG00000035314
Tenm4	Tenm2	ENSMUSG00000048078	ENSMUSG00000049336
Bcat2	Bcat1	ENSMUSG00000030826	ENSMUSG00000030268
Tmcc3	Tmcc1	ENSMUSG00000020023	ENSMUSG00000030126
Ihh	Dhh	ENSMUSG00000006538	ENSMUSG00000023000
Rasal2	Dab2ip	ENSMUSG00000070565	ENSMUSG00000026883
Zfp385a	Zfp385c	ENSMUSG00000000552	ENSMUSG00000014198
Rfx3	Rfx2	ENSMUSG00000040929	ENSMUSG00000024206
Gprc5c	Gprc5a	ENSMUSG00000051043	ENSMUSG00000046733
Fabp12	Rbp7	ENSMUSG00000027530	ENSMUSG00000028996
Sema4a	Sema4b	ENSMUSG00000028064	ENSMUSG00000030539
Or56a41	Or13f5	ENSMUSG00000041885	ENSMUSG00000089717
Cnga2	Cnga3	ENSMUSG00000005864	ENSMUSG00000026114
Wipi2	Wipi1	ENSMUSG00000029578	ENSMUSG00000041895
Pik3r1	Pik3r2	ENSMUSG00000041417	ENSMUSG00000031834
Abcg2	Abcg3	ENSMUSG00000029802	ENSMUSG00000029299
Phox2a	Phox2b	ENSMUSG00000007946	ENSMUSG00000012520
Pfkm	Pfkp	ENSMUSG00000033065	ENSMUSG00000021196
Cftr	Abcc12	ENSMUSG00000041301	ENSMUSG00000036872
Pde1b	Pde1c	ENSMUSG00000022489	ENSMUSG00000004347
Stk32c	Stk32b	ENSMUSG00000015981	ENSMUSG00000029123
Zfp523	Zfp143	ENSMUSG00000024220	ENSMUSG00000061079
Zfp641	Zkscan2	ENSMUSG00000022987	ENSMUSG00000030757
Itih2	Itih4	ENSMUSG00000037254	ENSMUSG00000021922
Adam26a	Adam6a	ENSMUSG00000048516	ENSMUSG00000043945
Ctbp2	Ctbp1	ENSMUSG00000030970	ENSMUSG00000037373
Sult1b1	Sult1a1	ENSMUSG00000029269	ENSMUSG00000030711
Tfpi	Eppin	ENSMUSG00000027082	ENSMUSG00000017733
Atcay	Bnip2	ENSMUSG00000034958	ENSMUSG00000011958
Zc3h12b	Zc3h12c	ENSMUSG00000035045	ENSMUSG00000035164
Pacs1	Pacs2	ENSMUSG00000024855	ENSMUSG00000021143
Slc38a2	Slc38a3	ENSMUSG00000022462	ENSMUSG00000010064
Slc7a2	Slc7a1	ENSMUSG00000031596	ENSMUSG00000041313
Ywhag	Ywhah	ENSMUSG00000051391	ENSMUSG00000018965
Sult3a1	Sult1e1	ENSMUSG00000069668	ENSMUSG00000029272
Mcu	Mcub	ENSMUSG00000009647	ENSMUSG00000027994
Vdr	Nr1i2	ENSMUSG00000022479	ENSMUSG00000022809
Kcnj5	Kcnj9	ENSMUSG00000032034	ENSMUSG00000038026
Adam1a	Adam30	ENSMUSG00000072647	ENSMUSG00000043468
Car4	Car15	ENSMUSG00000000805	ENSMUSG00000090236
Prdm16	Mecom	ENSMUSG00000039410	ENSMUSG00000027684
Srgap3	Arhgap4	ENSMUSG00000030257	ENSMUSG00000031389
Maged1	Magea2	ENSMUSG00000025151	ENSMUSG00000055746
Nab1	Nab2	ENSMUSG00000002881	ENSMUSG00000025402
Ell3	Ell2	ENSMUSG00000027246	ENSMUSG00000001542
Slc2a3	Slc2a1	ENSMUSG00000003153	ENSMUSG00000028645
Adam29	Adam2	ENSMUSG00000046258	ENSMUSG00000022039
Mafg	Maff	ENSMUSG00000051510	ENSMUSG00000042622
Gria4	Gria3	ENSMUSG00000025892	ENSMUSG00000001986
Abl2	Abl1	ENSMUSG00000026596	ENSMUSG00000026842
Abca4	Abca2	ENSMUSG00000028125	ENSMUSG00000026944
Adamdec1	Adam10	ENSMUSG00000022057	ENSMUSG00000054693
Yaf2	Rybp	ENSMUSG00000022634	ENSMUSG00000072872
Bcap29	Bcap31	ENSMUSG00000020650	ENSMUSG00000002015
Pitx3	Pitx1	ENSMUSG00000025229	ENSMUSG00000021506
Nrip3	Nrip2	ENSMUSG00000034825	ENSMUSG00000001520
Phka2	Phka1	ENSMUSG00000031295	ENSMUSG00000034055
Sfn	Ywhab	ENSMUSG00000047281	ENSMUSG00000018326
Cnn1	Cnn3	ENSMUSG00000001349	ENSMUSG00000053931
Mef2b	Mef2a	ENSMUSG00000079033	ENSMUSG00000030557
Adam18	Adam30	ENSMUSG00000031552	ENSMUSG00000043468
Fstl3	Fst	ENSMUSG00000020325	ENSMUSG00000021765
Cd248	Cd93	ENSMUSG00000056481	ENSMUSG00000027435
Mageb5b	Magea3	ENSMUSG00000064129	ENSMUSG00000094196
Hoxd9	Hoxb9	ENSMUSG00000043342	ENSMUSG00000020875
Limk2	Limk1	ENSMUSG00000020451	ENSMUSG00000029674
Ip6k1	Ip6k3	ENSMUSG00000032594	ENSMUSG00000024210
Mageb6b1	Magea1	ENSMUSG00000094861	ENSMUSG00000096644
Cilp2	Cilp	ENSMUSG00000044006	ENSMUSG00000042254
Car13	Car5b	ENSMUSG00000027555	ENSMUSG00000031373
Chd3	Chd4	ENSMUSG00000018474	ENSMUSG00000063870
Slc22a29	Slc22a7	ENSMUSG00000075044	ENSMUSG00000067144
Efna5	Efna4	ENSMUSG00000048915	ENSMUSG00000028040
Rnf114	Rnf125	ENSMUSG00000006418	ENSMUSG00000033107
Ubtf	Hmgb4	ENSMUSG00000020923	ENSMUSG00000048686
Cdkn2c	Cdkn2b	ENSMUSG00000028551	ENSMUSG00000073802
Spmip1	Gm45521	ENSMUSG00000090685	ENSMUSG00000109649
Adra1a	Or56a5	ENSMUSG00000045875	ENSMUSG00000044120
Gng11	Gngt2	ENSMUSG00000032766	ENSMUSG00000038811
Irf2bp2	Irf2bp1	ENSMUSG00000051495	ENSMUSG00000044030
Hs3st3b1	Hs3st4	ENSMUSG00000070407	ENSMUSG00000078591
Fgfr1	Fgfr3	ENSMUSG00000031565	ENSMUSG00000054252
Tagln3	Tagln	ENSMUSG00000022658	ENSMUSG00000032085
Grhl2	Grhl1	ENSMUSG00000022286	ENSMUSG00000020656
Reep2	Reep4	ENSMUSG00000038555	ENSMUSG00000033589
Adam24	Adam30	ENSMUSG00000046723	ENSMUSG00000043468
Dbp	Tef	ENSMUSG00000059824	ENSMUSG00000022389
Klf4	Klf1	ENSMUSG00000003032	ENSMUSG00000054191
Dnajb12	Dnajb14	ENSMUSG00000020109	ENSMUSG00000074212
Or56a5	Adra2a	ENSMUSG00000044120	ENSMUSG00000033717
Dlx1	Dlx5	ENSMUSG00000041911	ENSMUSG00000029755
Sfn	Ywhaq	ENSMUSG00000047281	ENSMUSG00000076432
Cbfa2t2	Cbfa2t3	ENSMUSG00000038533	ENSMUSG00000006362
Myo18a	Myo18b	ENSMUSG00000000631	ENSMUSG00000072720
Ndn	Magea8	ENSMUSG00000033585	ENSMUSG00000079350
Msx3	Msx1	ENSMUSG00000025469	ENSMUSG00000048450
Sult1a1	Sult2a6	ENSMUSG00000030711	ENSMUSG00000070810
Hdgfl2	Psip1	ENSMUSG00000002833	ENSMUSG00000028484
Ikzf2	Ikzf4	ENSMUSG00000025997	ENSMUSG00000002578
Calb2	Calb1	ENSMUSG00000003657	ENSMUSG00000028222
Wtip	Ajuba	ENSMUSG00000036459	ENSMUSG00000022178
Rfng	Mfng	ENSMUSG00000025158	ENSMUSG00000018169
Sla	Sla2	ENSMUSG00000022372	ENSMUSG00000027636
Lgals8	Lgals9	ENSMUSG00000057554	ENSMUSG00000001123
Eya3	Eya1	ENSMUSG00000028886	ENSMUSG00000025932
Arnt	Arnt2	ENSMUSG00000015522	ENSMUSG00000015709
Prlr	Il11ra1	ENSMUSG00000005268	ENSMUSG00000073889
Snx32	Snx5	ENSMUSG00000056185	ENSMUSG00000027423
Ndn	Mageb5b	ENSMUSG00000033585	ENSMUSG00000064129
Uhrf2	Uhrf1	ENSMUSG00000024817	ENSMUSG00000001228
Twf2	Twf1	ENSMUSG00000023277	ENSMUSG00000022451
Atg4b	Atg4a	ENSMUSG00000026280	ENSMUSG00000079418
Slc22a29	Slc22a13b	ENSMUSG00000075044	ENSMUSG00000092212
Dck	Dguok	ENSMUSG00000029366	ENSMUSG00000014554
Cacng3	Cacng2	ENSMUSG00000066189	ENSMUSG00000019146
Eif1ad6	Eif1a	ENSMUSG00000092019	ENSMUSG00000057561
Aldh2	Aldh1a2	ENSMUSG00000029455	ENSMUSG00000013584
Arhgef6	Arhgef7	ENSMUSG00000031133	ENSMUSG00000031511
Gpm6a	Gpm6b	ENSMUSG00000031517	ENSMUSG00000031342
Actr1a	Actr1b	ENSMUSG00000025228	ENSMUSG00000037351
Phf8	Kdm7a	ENSMUSG00000041229	ENSMUSG00000042599
Snai3	Snai1	ENSMUSG00000006587	ENSMUSG00000042821
Npffr1	Qrfprl	ENSMUSG00000020090	ENSMUSG00000029917
Sstr3	Sstr5	ENSMUSG00000044933	ENSMUSG00000050824
Bmi1	Pcgf2	ENSMUSG00000026739	ENSMUSG00000018537
Fabp3	Fabp9	ENSMUSG00000028773	ENSMUSG00000027528
Sypl2	Synpr	ENSMUSG00000027887	ENSMUSG00000056296
Trak1	Trak2	ENSMUSG00000032536	ENSMUSG00000026028
Nlgn3	Ces2f	ENSMUSG00000031302	ENSMUSG00000062826
Maf	Mafb	ENSMUSG00000055435	ENSMUSG00000074622
Ppp1r14a	Ppp1r14b	ENSMUSG00000037166	ENSMUSG00000056612
Prrx1	Prrx2	ENSMUSG00000026586	ENSMUSG00000039476
Naip2	Birc2	ENSMUSG00000078945	ENSMUSG00000057367
Vdac1	Vdac2	ENSMUSG00000020402	ENSMUSG00000021771
Hk2	Hkdc1	ENSMUSG00000000628	ENSMUSG00000020080
Atp7b	Atp7a	ENSMUSG00000006567	ENSMUSG00000033792
Ppard	Pparg	ENSMUSG00000002250	ENSMUSG00000000440
Nap1l1	Nap1l4	ENSMUSG00000058799	ENSMUSG00000059119
Ncoa7	Oxr1	ENSMUSG00000039697	ENSMUSG00000022307
Akt3	Akt1	ENSMUSG00000019699	ENSMUSG00000001729
Eif1ad7	Eif1a	ENSMUSG00000079029	ENSMUSG00000057561
Shroom2	Shroom3	ENSMUSG00000045180	ENSMUSG00000029381
Dcx	Dclk2	ENSMUSG00000031285	ENSMUSG00000028078
Adh1	Cryzl2	ENSMUSG00000074207	ENSMUSG00000033488
Ptbp2	Ptbp1	ENSMUSG00000028134	ENSMUSG00000006498
Rab6b	Rab6a	ENSMUSG00000032549	ENSMUSG00000030704
Nlgn2	Ces2g	ENSMUSG00000051790	ENSMUSG00000031877
Pabpc6	Pabpc1l	ENSMUSG00000046173	ENSMUSG00000054582
Foxi1	Foxi2	ENSMUSG00000047861	ENSMUSG00000048377
Dcun1d2	Dcun1d1	ENSMUSG00000038506	ENSMUSG00000027708
Hmgb3	Hmgb1	ENSMUSG00000015217	ENSMUSG00000066551
Papolg	Papola	ENSMUSG00000020273	ENSMUSG00000021111
Mageb18	Magea2	ENSMUSG00000067649	ENSMUSG00000055746
Rassf4	Rassf2	ENSMUSG00000042129	ENSMUSG00000027339
Lrp1	Lrp1b	ENSMUSG00000040249	ENSMUSG00000049252
Cyp4f15	Cyp4a14	ENSMUSG00000073424	ENSMUSG00000028715
Slc22a20	Slc22a13	ENSMUSG00000037451	ENSMUSG00000074028
Mageb6b1	Magea3	ENSMUSG00000094861	ENSMUSG00000094196
Plcb3	Plcb2	ENSMUSG00000024960	ENSMUSG00000040061
Dyrk1b	Dyrk1a	ENSMUSG00000002409	ENSMUSG00000022897
Shc4	Shc3	ENSMUSG00000035109	ENSMUSG00000021448
Arhgap40	Arhgap28	ENSMUSG00000074625	ENSMUSG00000024043
Tacr3	Tacr2	ENSMUSG00000028172	ENSMUSG00000020081
Taok2	Taok3	ENSMUSG00000059981	ENSMUSG00000061288
Slc13a4	Slc13a1	ENSMUSG00000029843	ENSMUSG00000029700
Gm5134	Slc5a2	ENSMUSG00000033255	ENSMUSG00000030781
Pacsin1	Pacsin2	ENSMUSG00000040276	ENSMUSG00000016664
Sox11	Sox12	ENSMUSG00000063632	ENSMUSG00000051817
Klf11	Klf10	ENSMUSG00000020653	ENSMUSG00000037465
Abcb11	Abcb1a	ENSMUSG00000027048	ENSMUSG00000040584
Plod1	Plod2	ENSMUSG00000019055	ENSMUSG00000032374
Lpcat2	Lpcat4	ENSMUSG00000033192	ENSMUSG00000027134
Mageb5	Magea1	ENSMUSG00000061392	ENSMUSG00000096644
Hnrnph3	Grsf1	ENSMUSG00000020069	ENSMUSG00000044221
Ndn	Mageb18	ENSMUSG00000033585	ENSMUSG00000067649
Acvr1b	Acvr1c	ENSMUSG00000000532	ENSMUSG00000026834
Mageb11	Magea8	ENSMUSG00000091497	ENSMUSG00000079350
Mark2	Mark1	ENSMUSG00000024969	ENSMUSG00000026620
Slc16a11	Slc16a5	ENSMUSG00000040938	ENSMUSG00000045775
Sh3bgrl3	Sh3bgrl	ENSMUSG00000028843	ENSMUSG00000031246
Eif1ad14	Eif1a	ENSMUSG00000096619	ENSMUSG00000057561
Shc2	Shc1	ENSMUSG00000020312	ENSMUSG00000042626
Runx2	Runx3	ENSMUSG00000039153	ENSMUSG00000070691
Atp13a4	Atp2b4	ENSMUSG00000038094	ENSMUSG00000026463
Cib2	Cib3	ENSMUSG00000037493	ENSMUSG00000074240
Chd6	Chd8	ENSMUSG00000057133	ENSMUSG00000053754
Rfx3	Rfx1	ENSMUSG00000040929	ENSMUSG00000031706
Lpin1	Lpin2	ENSMUSG00000020593	ENSMUSG00000024052
Adh4	Cryzl2	ENSMUSG00000037797	ENSMUSG00000033488
Cyp4f40	Cyp4a10	ENSMUSG00000090700	ENSMUSG00000066072
Dlg3	Dlg2	ENSMUSG00000000881	ENSMUSG00000052572
Cpne7	Cpne2	ENSMUSG00000034796	ENSMUSG00000034361
Atg4a-ps	Atg4b	ENSMUSG00000087119	ENSMUSG00000026280
Gabra6	Gabra2	ENSMUSG00000020428	ENSMUSG00000000560
Ccm2l	Ccm2	ENSMUSG00000027474	ENSMUSG00000000378
6430571L13Rik	Smim29	ENSMUSG00000037977	ENSMUSG00000062753
Srgap2	Arhgap4	ENSMUSG00000026425	ENSMUSG00000031389
Prune2	Atcay	ENSMUSG00000039126	ENSMUSG00000034958
Card11	Card10	ENSMUSG00000036526	ENSMUSG00000033170
Pbx3	Pbx2	ENSMUSG00000038718	ENSMUSG00000034673
Aldh1a2	Aldh1a1	ENSMUSG00000013584	ENSMUSG00000053279
Slc9a5	Slc9a3	ENSMUSG00000014786	ENSMUSG00000036123
Clec2h	Clec2l	ENSMUSG00000030364	ENSMUSG00000079598
Brd4	Brdt	ENSMUSG00000024002	ENSMUSG00000029279
Pde6c	Pde6b	ENSMUSG00000024992	ENSMUSG00000029491
Nckap1	Nckap1l	ENSMUSG00000027002	ENSMUSG00000022488
Tmem132a	Tmem132c	ENSMUSG00000024736	ENSMUSG00000034324
Ehd4	Ehd3	ENSMUSG00000027293	ENSMUSG00000024065
Ryr2	Ryr1	ENSMUSG00000021313	ENSMUSG00000030592
Cyp26b1	Cyp26c1	ENSMUSG00000063415	ENSMUSG00000062432
H2ac25	H2ac1	ENSMUSG00000078851	ENSMUSG00000060081
Arhgap23	Arhgap21	ENSMUSG00000049807	ENSMUSG00000036591
Zfr	Zfr2	ENSMUSG00000022201	ENSMUSG00000034949
Scand1	Zkscan17	ENSMUSG00000046229	ENSMUSG00000020472
Plch2	Plch1	ENSMUSG00000029055	ENSMUSG00000036834
Ranbp3	Ranbp3l	ENSMUSG00000002372	ENSMUSG00000048424
Eml3	Eml2	ENSMUSG00000071647	ENSMUSG00000040811
Ghr	Il11ra2	ENSMUSG00000055737	ENSMUSG00000078735
Zfp281	Zfp148	ENSMUSG00000041483	ENSMUSG00000022811
Ppp2r5b	Ppp2r5a	ENSMUSG00000024777	ENSMUSG00000026626
Cyp4f17	Cyp4b1	ENSMUSG00000091586	ENSMUSG00000028713
Hoxb7	Hoxa7	ENSMUSG00000038721	ENSMUSG00000038236
Sec24b	Sec24a	ENSMUSG00000001052	ENSMUSG00000036391
Elmo1	Elmo3	ENSMUSG00000041112	ENSMUSG00000014791
Casp7	Casp3	ENSMUSG00000025076	ENSMUSG00000031628
Flnb	Flnc	ENSMUSG00000025278	ENSMUSG00000068699
Slc4a2	Slc4a1	ENSMUSG00000028962	ENSMUSG00000006574
Smad3	Smad2	ENSMUSG00000032402	ENSMUSG00000024563
Sox7	Sox18	ENSMUSG00000063060	ENSMUSG00000046470
Foxd3	Foxd1	ENSMUSG00000067261	ENSMUSG00000078302
Pias2	Pias1	ENSMUSG00000025423	ENSMUSG00000032405
Arhgap9	Arhgap27	ENSMUSG00000040345	ENSMUSG00000034255
Efr3b	Efr3a	ENSMUSG00000020658	ENSMUSG00000015002
Foxc1	Foxc2	ENSMUSG00000050295	ENSMUSG00000046714
Bcl7b	Bcl7a	ENSMUSG00000029681	ENSMUSG00000029438
Napb	Napa	ENSMUSG00000027438	ENSMUSG00000006024
Nxf2	Nxf1	ENSMUSG00000009941	ENSMUSG00000010097
Adam28	Adam33	ENSMUSG00000014725	ENSMUSG00000027318
Actn2	Actn1	ENSMUSG00000052374	ENSMUSG00000015143
Phykpl	Etnppl	ENSMUSG00000020359	ENSMUSG00000019232
Mageb11	Tro	ENSMUSG00000091497	ENSMUSG00000025272
Slc16a10	Slc16a2	ENSMUSG00000019838	ENSMUSG00000033965
Snrpb2	Snrpa	ENSMUSG00000008333	ENSMUSG00000061479
Slc4a5	Slc4a4	ENSMUSG00000068323	ENSMUSG00000060961
Clec4a4	Cd209g	ENSMUSG00000059639	ENSMUSG00000079168
Wnk1	Wnk3	ENSMUSG00000045962	ENSMUSG00000041245
Elk3	Elk1	ENSMUSG00000008398	ENSMUSG00000009406
Tpm4	Tpm3	ENSMUSG00000031799	ENSMUSG00000027940
Ephb2	Epha6	ENSMUSG00000028664	ENSMUSG00000055540
Clec4a3	Cd209f	ENSMUSG00000043832	ENSMUSG00000051906
Epas1	Hif3a	ENSMUSG00000024140	ENSMUSG00000004328
Tnrc6c	Tnrc6b	ENSMUSG00000025571	ENSMUSG00000047888
Rps6ka2	Rps6ka6	ENSMUSG00000023809	ENSMUSG00000025665
Hoxb2	Hoxa2	ENSMUSG00000075588	ENSMUSG00000014704
Apc	Apc2	ENSMUSG00000005871	ENSMUSG00000020135
Cep85l	Cep85	ENSMUSG00000038594	ENSMUSG00000037443
Arhgap29	Arhgap45	ENSMUSG00000039831	ENSMUSG00000035697
Rbms1	Rbms2	ENSMUSG00000026970	ENSMUSG00000040043
Cdh19	Cdh5	ENSMUSG00000047216	ENSMUSG00000031871
Acy3	Aspa	ENSMUSG00000024866	ENSMUSG00000020774
Rbp2	Fabp5	ENSMUSG00000032454	ENSMUSG00000027533
Acer1	Acer2	ENSMUSG00000045019	ENSMUSG00000038007
Drd1	Drd5	ENSMUSG00000021478	ENSMUSG00000039358
Or56a4	Or13f5	ENSMUSG00000047225	ENSMUSG00000089717
Clk1	Clk4	ENSMUSG00000026034	ENSMUSG00000020385
Crhr2	Crhr1	ENSMUSG00000003476	ENSMUSG00000018634
Atp2b2	Atp2b4	ENSMUSG00000030302	ENSMUSG00000026463
Slc5a10	Slc5a1	ENSMUSG00000042371	ENSMUSG00000011034
Hck	Blk	ENSMUSG00000003283	ENSMUSG00000014453
Tmem255b	Tmem255a	ENSMUSG00000038457	ENSMUSG00000036502
Fxr2	Fmr1	ENSMUSG00000018765	ENSMUSG00000000838
Mlf1	Mlf2	ENSMUSG00000048416	ENSMUSG00000030120
Zdhhc18	Zdhhc9	ENSMUSG00000037553	ENSMUSG00000036985
Kdm2b	Kdm2a	ENSMUSG00000029475	ENSMUSG00000054611
Pip5k1a	Pip5k1b	ENSMUSG00000028126	ENSMUSG00000024867
Sult6b1	Sult2a2	ENSMUSG00000038045	ENSMUSG00000070811
Chmp4b	Chmp4c	ENSMUSG00000038467	ENSMUSG00000027536
Adora2a	Adora2b	ENSMUSG00000020178	ENSMUSG00000018500
Rgs7	Rgs6	ENSMUSG00000026527	ENSMUSG00000021219
Adamts7	Adamts12	ENSMUSG00000032363	ENSMUSG00000047497
Aph1b	Aph1a	ENSMUSG00000032375	ENSMUSG00000015750
Zfp532	Zfp592	ENSMUSG00000042439	ENSMUSG00000005621
Ybx1	Ybx2	ENSMUSG00000028639	ENSMUSG00000018554
Trib2	Trib1	ENSMUSG00000020601	ENSMUSG00000032501
Atp8a1	Atp8a2	ENSMUSG00000037685	ENSMUSG00000021983
Atp2a3	Atp2a1	ENSMUSG00000020788	ENSMUSG00000030730
Itih5	Itih3	ENSMUSG00000025780	ENSMUSG00000006522
Tle1	Tle2	ENSMUSG00000008305	ENSMUSG00000034771
P2rx3	P2rx2	ENSMUSG00000027071	ENSMUSG00000029503
Mbnl1	Mbnl3	ENSMUSG00000027763	ENSMUSG00000036109
Ppp2r2b	Ppp2r2d	ENSMUSG00000024500	ENSMUSG00000041769
Tfap2b	Tfap2e	ENSMUSG00000025927	ENSMUSG00000042477
Rora	Rorc	ENSMUSG00000032238	ENSMUSG00000028150
F9	Prss51	ENSMUSG00000031138	ENSMUSG00000052099
Nfatc1	Nfatc3	ENSMUSG00000033016	ENSMUSG00000031902
Dzip1l	Dzip1	ENSMUSG00000037784	ENSMUSG00000042156
Or56a41	Adra2a	ENSMUSG00000041885	ENSMUSG00000033717
Slc35f2	Slc35f1	ENSMUSG00000042195	ENSMUSG00000038602
Pip4k2c	Pip4k2b	ENSMUSG00000025417	ENSMUSG00000018547
Fhl5	Fhl2	ENSMUSG00000028259	ENSMUSG00000008136
Phc1	Phc3	ENSMUSG00000040669	ENSMUSG00000037652
Adam5	Adamdec1	ENSMUSG00000031554	ENSMUSG00000022057
Prickle3	Prickle2	ENSMUSG00000031145	ENSMUSG00000030020
Cd207	Clec4e	ENSMUSG00000034783	ENSMUSG00000030142
Slc16a11	Slc16a8	ENSMUSG00000040938	ENSMUSG00000032988
Gnai2	Gnat3	ENSMUSG00000032562	ENSMUSG00000028777
Antxrl	Antxr1	ENSMUSG00000047441	ENSMUSG00000033420
Abhd17a	Abhd17b	ENSMUSG00000003346	ENSMUSG00000047368
Trpm7	Trpm6	ENSMUSG00000027365	ENSMUSG00000024727
Klc3	Klc2	ENSMUSG00000040714	ENSMUSG00000024862
Lsm14a	Lsm14b	ENSMUSG00000066568	ENSMUSG00000039108
Snap25	Snap23	ENSMUSG00000027273	ENSMUSG00000027287
Mex3a	Mex3c	ENSMUSG00000074480	ENSMUSG00000037253
Pde6a	Pde6b	ENSMUSG00000024575	ENSMUSG00000029491
Chka	Chkb	ENSMUSG00000024843	ENSMUSG00000022617
Sptssa	Sptssb	ENSMUSG00000044408	ENSMUSG00000043461
Bcl7a	Bcl7c	ENSMUSG00000029438	ENSMUSG00000030814
Cdk17	Cdk18	ENSMUSG00000020015	ENSMUSG00000026437
Tspan13	Tspan31	ENSMUSG00000020577	ENSMUSG00000006736
Neurog1	Neurog3	ENSMUSG00000048904	ENSMUSG00000044312
Trim24	Trim33	ENSMUSG00000029833	ENSMUSG00000033014
Dnajc5	Dnajc5g	ENSMUSG00000000826	ENSMUSG00000053856
Itih2	Itih1	ENSMUSG00000037254	ENSMUSG00000006529
Gas2l2	Gas2l1	ENSMUSG00000020686	ENSMUSG00000034201
Arhgap40	Arhgap18	ENSMUSG00000074625	ENSMUSG00000039031
Meis2	Meis3	ENSMUSG00000027210	ENSMUSG00000041420
Cyp4f14	Cyp4v3	ENSMUSG00000024292	ENSMUSG00000079057
Ndst3	Hs3st3a1	ENSMUSG00000027977	ENSMUSG00000047759
Lgi4	Lrrc26	ENSMUSG00000036560	ENSMUSG00000026961
Rab5a	Rab5c	ENSMUSG00000017831	ENSMUSG00000019173
Ttc21b	Ttc21a	ENSMUSG00000034848	ENSMUSG00000032514
Cyp4f37	Cyp4b1	ENSMUSG00000062464	ENSMUSG00000028713
Me3	Me1	ENSMUSG00000030621	ENSMUSG00000032418
Nectin3	Nectin2	ENSMUSG00000022656	ENSMUSG00000062300
Atp2a3	Atp2a2	ENSMUSG00000020788	ENSMUSG00000029467
Pip5k1a	Pip5k1c	ENSMUSG00000028126	ENSMUSG00000034902
Mta2	Mta3	ENSMUSG00000071646	ENSMUSG00000055817
Slc25a37	Slc25a28	ENSMUSG00000034248	ENSMUSG00000040414
Adra1a	Or56a3	ENSMUSG00000045875	ENSMUSG00000096029
Miga1	Miga2	ENSMUSG00000054942	ENSMUSG00000026858
Hdac9	Hdac4	ENSMUSG00000004698	ENSMUSG00000026313
Adarb1	Adarb2	ENSMUSG00000020262	ENSMUSG00000052551
Fhl1	Fhl5	ENSMUSG00000023092	ENSMUSG00000028259
Cyp4f17	Cyp4a30b	ENSMUSG00000091586	ENSMUSG00000084346
Pax9	Pax1	ENSMUSG00000001497	ENSMUSG00000037034
Glis1	Glis3	ENSMUSG00000034762	ENSMUSG00000052942
Rab33a	Rab33b	ENSMUSG00000031104	ENSMUSG00000027739
