Ohno1	Ohno2	Symbol1	Symbol2
DNAJC5B	DNAJC5	DNAJC5B	DNAJC5
SOWAHD	SOWAHB	SOWAHD	SOWAHB
LOC110078353	LOC110091073	LOC110078353	LOC110091073
LOC110082384	LOC110071746	LOC110082384	LOC110071746
MME	MMEL1	MME	MMEL1
LOC110091064	LOC110071053	LOC110091064	LOC110071053
PTPRO	PTPRH	PTPRO	PTPRH
ALCAM	MCAM	ALCAM	MCAM
NPBWR1	OPRL1	NPBWR1	OPRL1
LOC110071746	ASGR1	LOC110071746	ASGR1
SORBS3	SORBS1	SORBS3	SORBS1
GPRC5B	GPRC5A	GPRC5B	GPRC5A
LOC110091049	LOC110078354	LOC110091049	LOC110078354
NKAIN2	NKAIN3	NKAIN2	NKAIN3
AMIGO3	AMIGO1	AMIGO3	AMIGO1
TWIST2	TWIST1	TWIST2	TWIST1
DNASE1L3	LOC110078601	DNASE1L3	LOC110078601
SH3TC2	SH3TC1	SH3TC2	SH3TC1
LOC110085659	LOC110091528	LOC110085659	LOC110091528
LOC110086452	LOC110085659	LOC110086452	LOC110085659
SH3BP4	MACC1	SH3BP4	MACC1
LOC110071746	LOC110077954	LOC110071746	LOC110077954
PLPP1	PLPP3	PLPP1	PLPP3
PAK4	PAK5	PAK4	PAK5
ST8SIA4	ST8SIA2	ST8SIA4	ST8SIA2
IL1RAP	IL1RAPL1	IL1RAP	IL1RAPL1
HTR1B	HTR1F	HTR1B	HTR1F
LOC110091589	VWA5B1	LOC110091589	VWA5B1
CEP63	DEUP1	CEP63	DEUP1
LOC110075032	LOC110084396	LOC110075032	LOC110084396
DYNLRB1	DYNLRB2	DYNLRB1	DYNLRB2
SENP3	SENP5	SENP3	SENP5
PIAS2	PIAS3	PIAS2	PIAS3
ADRA1D	LOC110090489	ADRA1D	LOC110090489
CSF3R	IL31RA	CSF3R	IL31RA
LOC110090856	LOC110089833	LOC110090856	LOC110089833
CCNG1	CCNG2	CCNG1	CCNG2
SYNPR	SYP	SYNPR	SYP
TNFRSF11A	TNFRSF4	TNFRSF11A	TNFRSF4
OPRD1	OPRK1	OPRD1	OPRK1
LOC110070687	P4HB	LOC110070687	P4HB
CLRN3	CLRN2	CLRN3	CLRN2
ADCY7	LOC110089596	ADCY7	LOC110089596
LOC110069964	LOC110070390	LOC110069964	LOC110070390
BCL11A	BCL11B	BCL11A	BCL11B
DYRK1A	DYRK1B	DYRK1A	DYRK1B
TNFRSF11B	LOC110070508	TNFRSF11B	LOC110070508
CCDC85A	CCDC85C	CCDC85A	CCDC85C
CACNB1	CACNB2	CACNB1	CACNB2
LOC110076926	HSD3B7	LOC110076926	HSD3B7
CRYBA2	CRYGS	CRYBA2	CRYGS
EPHB3	EPHB2	EPHB3	EPHB2
DZIP1	DZIP1L	DZIP1	DZIP1L
SMIM24	PDZK1IP1	SMIM24	PDZK1IP1
SLC5A10	SLC5A3	SLC5A10	SLC5A3
LOC110087987	GSTP1	LOC110087987	GSTP1
DNAJB6	DNAJB8	DNAJB6	DNAJB8
ING4	ING1	ING4	ING1
TNS3	TNS4	TNS3	TNS4
PSME3	PSME2	PSME3	PSME2
GRIA4	GRIA1	GRIA4	GRIA1
ZNF488	PRDM8	ZNF488	PRDM8
SLC27A6	LOC110091312	SLC27A6	LOC110091312
PAPOLA	PAPOLG	PAPOLA	PAPOLG
SLC27A3	SLC27A6	SLC27A3	SLC27A6
LOC110083103	CDH20	LOC110083103	CDH20
KIAA0319	KIAA0319L	KIAA0319	KIAA0319L
PTGES3	PTGES3L	PTGES3	PTGES3L
LOC110091505	LOC110079129	LOC110091505	LOC110079129
EPHB4	EPHB3	EPHB4	EPHB3
WBSCR17	GALNT9	WBSCR17	GALNT9
SNX6	SNX5	SNX6	SNX5
GAB3	LOC110091480	GAB3	LOC110091480
CDH11	CDH24	CDH11	CDH24
OVOL2	OVOL3	OVOL2	OVOL3
CRYBB1	CRYGN	CRYBB1	CRYGN
CDH18	CDH7	CDH18	CDH7
SMOX	PAOX	SMOX	PAOX
DNASE1L2	DNASE1L3	DNASE1L2	DNASE1L3
COL4A4	COL4A1	COL4A4	COL4A1
PHOSPHO2	PHOSPHO1	PHOSPHO2	PHOSPHO1
MYOD1	MYOG	MYOD1	MYOG
P4HB	LOC110070687	P4HB	LOC110070687
COL6A6	COL6A3	COL6A6	COL6A3
ADSS	ADSSL1	ADSS	ADSSL1
ITGA2	ITGA11	ITGA2	ITGA11
CNMD	TNMD	CNMD	TNMD
G3BP1	G3BP2	G3BP1	G3BP2
ANGPTL6	ANGPTL2	ANGPTL6	ANGPTL2
LOC110080474	AQP9	LOC110080474	AQP9
SLC16A7	SLC16A5	SLC16A7	SLC16A5
PTPN21	PTPN14	PTPN21	PTPN14
TLE2	LOC110088427	TLE2	LOC110088427
BMP7	LOC110082757	BMP7	LOC110082757
IRF9	IRF8	IRF9	IRF8
SKOR2	SKOR1	SKOR2	SKOR1
ZNF652	ZBTB47	ZNF652	ZBTB47
ASAP1	ASAP3	ASAP1	ASAP3
TNFRSF14	TNFRSF11A	TNFRSF14	TNFRSF11A
LOC110071208	LOC110078353	LOC110071208	LOC110078353
LFNG	MFNG	LFNG	MFNG
MC4R	MC3R	MC4R	MC3R
KHDRBS1	KHDRBS3	KHDRBS1	KHDRBS3
SLC5A11	SLC5A3	SLC5A11	SLC5A3
CBLN4	CBLN1	CBLN4	CBLN1
LOC110081633	RGS20	LOC110081633	RGS20
BRINP1	BRINP3	BRINP1	BRINP3
CAMSAP1	CAMSAP3	CAMSAP1	CAMSAP3
CPNE2	CPNE3	CPNE2	CPNE3
DYRK3	DYRK4	DYRK3	DYRK4
GAB1	LOC110091480	GAB1	LOC110091480
BMP7	BMP5	BMP7	BMP5
ITGA1	ITGA11	ITGA1	ITGA11
CSAD	GADL1	CSAD	GADL1
MPPED2	MPPED1	MPPED2	MPPED1
LOC110087494	KCNA10	LOC110087494	KCNA10
CDH5	CDH24	CDH5	CDH24
OPN1SW	RHO	OPN1SW	RHO
LOC110071746	LOC110070804	LOC110071746	LOC110070804
TAP1	ABCB9	TAP1	ABCB9
LOC110087981	LOC110079129	LOC110087981	LOC110079129
ME2	ME1	ME2	ME1
SOX5	SOX6	SOX5	SOX6
DGAT2	LOC110074308	DGAT2	LOC110074308
LOC110088038	LOC110089321	LOC110088038	LOC110089321
LOC110091480	GAB3	LOC110091480	GAB3
HERC4	HERC3	HERC4	HERC3
SPOP	SPOPL	SPOP	SPOPL
LOC110078282	LOC110084975	LOC110078282	LOC110084975
FAM49A	FAM49B	FAM49A	FAM49B
PLXNA3	PLXNA1	PLXNA3	PLXNA1
SOWAHD	SOWAHA	SOWAHD	SOWAHA
SREBF2	SREBF1	SREBF2	SREBF1
FAM135B	FAM135A	FAM135B	FAM135A
LOC110085668	LOC110078206	LOC110085668	LOC110078206
EGLN2	EGLN3	EGLN2	EGLN3
CDH5	CDH9	CDH5	CDH9
YWHAQ	YWHAG	YWHAQ	YWHAG
ZNF385B	ZNF385C	ZNF385B	ZNF385C
STON1	STON2	STON1	STON2
PTP4A2	LOC110091020	PTP4A2	LOC110091020
LOC110089508	VWF	LOC110089508	VWF
DHX58	IFIH1	DHX58	IFIH1
LOC110088903	EPHB3	LOC110088903	EPHB3
LOC110071208	LOC110086452	LOC110071208	LOC110086452
MTM1	MTMR2	MTM1	MTMR2
LOC110072738	CDH7	LOC110072738	CDH7
LOC110070729	LOC110086333	LOC110070729	LOC110086333
FOXO6	FOXO4	FOXO6	FOXO4
TRIOBP	LOC110071481	TRIOBP	LOC110071481
LOC110082384	LOC110070804	LOC110082384	LOC110070804
LOC110070121	LOC110070534	LOC110070121	LOC110070534
CRYGN	LOC110083420	CRYGN	LOC110083420
EGFR	ERBB2	EGFR	ERBB2
PLXNA3	PLXNA2	PLXNA3	PLXNA2
OPRD1	NPBWR1	OPRD1	NPBWR1
RELA	RELB	RELA	RELB
PTPRF	PTPRD	PTPRF	PTPRD
LOC110071746	CD207	LOC110071746	CD207
CHCHD3	CHCHD6	CHCHD3	CHCHD6
STMN1	STMN3	STMN1	STMN3
LOC110084975	LOC110071052	LOC110084975	LOC110071052
CACNB3	CACNB2	CACNB3	CACNB2
LOC110091615	LOC110071413	LOC110091615	LOC110071413
MLPH	MYRIP	MLPH	MYRIP
LOC110070383	LOC110070023	LOC110070383	LOC110070023
STAG1	STAG2	STAG1	STAG2
LOC110072186	LOC110076554	LOC110072186	LOC110076554
BRINP1	BRINP2	BRINP1	BRINP2
PDE3A	PDE3B	PDE3A	PDE3B
XKR4	XKR6	XKR4	XKR6
CLRN1	CLRN3	CLRN1	CLRN3
TMEM255B	TMEM255A	TMEM255B	TMEM255A
LOC110085659	LOC110071664	LOC110085659	LOC110071664
ATAD2B	ATAD2	ATAD2B	ATAD2
SLC6A17	SLC6A15	SLC6A17	SLC6A15
ZIC3	ZIC2	ZIC3	ZIC2
BMP10	GDF2	BMP10	GDF2
FYN	HCK	FYN	HCK
RRAD	REM1	RRAD	REM1
EMC8	EMC9	EMC8	EMC9
CEP250	CROCC	CEP250	CROCC
TECRL	TECR	TECRL	TECR
LOC110088666	RAB3B	LOC110088666	RAB3B
LOC110084975	LOC110071664	LOC110084975	LOC110071664
ITGB1	ITGB2	ITGB1	ITGB2
RHOBTB1	RHOBTB2	RHOBTB1	RHOBTB2
TLE4	LOC110088427	TLE4	LOC110088427
ANGPTL6	ANGPTL1	ANGPTL6	ANGPTL1
LOC110084975	LOC110078305	LOC110084975	LOC110078305
ARL8A	ARL8B	ARL8A	ARL8B
IRF5	IRF6	IRF5	IRF6
SEL1L2	SEL1L	SEL1L2	SEL1L
STAG3	STAG2	STAG3	STAG2
TXNIP	ARRDC4	TXNIP	ARRDC4
HCK	FYN	HCK	FYN
RCAN3	RCAN1	RCAN3	RCAN1
LOC110084664	LOC110091064	LOC110084664	LOC110091064
PLXNA2	PLXNA1	PLXNA2	PLXNA1
RTN4	LOC110070441	RTN4	LOC110070441
SBK1	LOC110086499	SBK1	LOC110086499
KCNT2	KCNT1	KCNT2	KCNT1
AVIL	GSN	AVIL	GSN
SUMO2	LOC110075835	SUMO2	LOC110075835
TNFRSF11A	TNFRSF14	TNFRSF11A	TNFRSF14
LAMB1	LOC110079924	LAMB1	LOC110079924
LOC110074308	DGAT2	LOC110074308	DGAT2
MMD2	MMD	MMD2	MMD
LOC110071208	LOC110078354	LOC110071208	LOC110078354
MMP16	MMP15	MMP16	MMP15
CDH22	CDH5	CDH22	CDH5
LOC110071300	LOC110089321	LOC110071300	LOC110089321
FSD1	FSD1L	FSD1	FSD1L
CDH11	CDH6	CDH11	CDH6
LOC110084664	LOC110078353	LOC110084664	LOC110078353
LOC110091480	GAB1	LOC110091480	GAB1
GLI2	GLI3	GLI2	GLI3
MYH15	LOC110075082	MYH15	LOC110075082
TP53	TP73	TP53	TP73
BCAP31	BCAP29	BCAP31	BCAP29
CFAP73	CCDC42	CFAP73	CCDC42
IL1RAPL2	IL1RAP	IL1RAPL2	IL1RAP
LOC110072510	GNG5	LOC110072510	GNG5
SLC19A1	SLC19A2	SLC19A1	SLC19A2
SLC28A3	LOC110084376	SLC28A3	LOC110084376
CIDEC	CIDEA	CIDEC	CIDEA
GRIA3	GRIA1	GRIA3	GRIA1
LOC110083262	LOC110078086	LOC110083262	LOC110078086
CDH5	LOC110083103	CDH5	LOC110083103
SLC36A4	LOC110087968	SLC36A4	LOC110087968
HMGCS2	HMGCS1	HMGCS2	HMGCS1
BTBD3	BTBD6	BTBD3	BTBD6
SSC4D	LOC110087219	SSC4D	LOC110087219
ITCH	WWP1	ITCH	WWP1
LOC110088427	TLE2	LOC110088427	TLE2
ITGB5	ITGB3	ITGB5	ITGB3
MTA3	MTA1	MTA3	MTA1
LOC110071664	LOC110091064	LOC110071664	LOC110091064
TSSK2	TSSK3	TSSK2	TSSK3
KIAA1324L	KIAA1324	KIAA1324L	KIAA1324
TNK2	TNK1	TNK2	TNK1
DOCK1	DOCK5	DOCK1	DOCK5
LOC110071208	LOC110078343	LOC110071208	LOC110078343
SAMD10	SAMD12	SAMD10	SAMD12
CDH20	CDH5	CDH20	CDH5
PTPRS	PTPRD	PTPRS	PTPRD
LOC110086753	PLAC8L1	LOC110086753	PLAC8L1
CC2D2B	CC2D2A	CC2D2B	CC2D2A
FOXN3	FOXN2	FOXN3	FOXN2
FABP3	LOC110075898	FABP3	LOC110075898
SLC6A16	SLC6A19	SLC6A16	SLC6A19
CDH9	CDH7	CDH9	CDH7
EML5	EML6	EML5	EML6
TSC22D3	TSC22D1	TSC22D3	TSC22D1
RHOA	RHOB	RHOA	RHOB
LOC110091615	LOC110070390	LOC110091615	LOC110070390
AHRR	AHR	AHRR	AHR
LOC110071008	LOC110070383	LOC110071008	LOC110070383
LOC110085647	LOC110084975	LOC110085647	LOC110084975
TMEM39A	TMEM39B	TMEM39A	TMEM39B
LOC110087494	LOC110087981	LOC110087494	LOC110087981
LOC110091528	LOC110071208	LOC110091528	LOC110071208
LOC110070947	LOC110091383	LOC110070947	LOC110091383
RELB	REL	RELB	REL
CDH22	LOC110083103	CDH22	LOC110083103
CHMP4B	CHMP4C	CHMP4B	CHMP4C
TRIB3	TRIB1	TRIB3	TRIB1
ZIC3	LOC110073043	ZIC3	LOC110073043
CPLX3	CPLX4	CPLX3	CPLX4
ARPP21	R3HDM2	ARPP21	R3HDM2
EPHA4	EPHB4	EPHA4	EPHB4
HORMAD2	HORMAD1	HORMAD2	HORMAD1
DVL2	DVL3	DVL2	DVL3
TRAK1	TRAK2	TRAK1	TRAK2
CNTNAP5	LOC110088941	CNTNAP5	LOC110088941
SBK2	SBK1	SBK2	SBK1
KHDRBS2	KHDRBS3	KHDRBS2	KHDRBS3
SLC35F3	SLC35F4	SLC35F3	SLC35F4
LOC110090283	LOC110075039	LOC110090283	LOC110075039
ITGAV	ITGA2B	ITGAV	ITGA2B
CDH11	CDH9	CDH11	CDH9
MGAT5B	MGAT5	MGAT5B	MGAT5
GATA3	GATA2	GATA3	GATA2
CSMD1	CSMD3	CSMD1	CSMD3
PLXNA1	PLXNA2	PLXNA1	PLXNA2
FAM110D	FAM110C	FAM110D	FAM110C
CDH11	LOC110072738	CDH11	LOC110072738
LAMC2	LAMC3	LAMC2	LAMC3
ANKRD17	LOC110082094	ANKRD17	LOC110082094
SRC	LOC110091211	SRC	LOC110091211
EPHB2	EPHA4	EPHB2	EPHA4
GMEB1	GMEB2	GMEB1	GMEB2
RHOB	RHOC	RHOB	RHOC
SSTR3	OPRL1	SSTR3	OPRL1
PPARG	PPARA	PPARG	PPARA
LOC110071208	LOC110085647	LOC110071208	LOC110085647
C5	LOC110090193	C5	LOC110090193
LOC110078353	LOC110084664	LOC110078353	LOC110084664
CENPJ	LOC110087049	CENPJ	LOC110087049
LOC110089602	LOC110083760	LOC110089602	LOC110083760
LINGO2	LINGO3	LINGO2	LINGO3
KCNMB1	KCNMB2	KCNMB1	KCNMB2
LOC110070390	LOC110091615	LOC110070390	LOC110091615
NR0B1	NR0B2	NR0B1	NR0B2
SSTR1	OPRL1	SSTR1	OPRL1
LOC110070984	POU3F3	LOC110070984	POU3F3
SLC37A2	SLC37A1	SLC37A2	SLC37A1
ARG1	ARG2	ARG1	ARG2
LOC110082622	PCDH9	LOC110082622	PCDH9
ASTN2	ASTN1	ASTN2	ASTN1
LOC110091173	LOC110070383	LOC110091173	LOC110070383
LDB2	LDB1	LDB2	LDB1
CKS2	LOC110071556	CKS2	LOC110071556
LOC110086223	TGM2	LOC110086223	TGM2
SSTR2	SSTR1	SSTR2	SSTR1
LOC110083103	CDH7	LOC110083103	CDH7
FBXO43	FBXO5	FBXO43	FBXO5
PKNOX2	PKNOX1	PKNOX2	PKNOX1
NKAIN3	NKAIN1	NKAIN3	NKAIN1
LOC110070534	LOC110070121	LOC110070534	LOC110070121
HIVEP2	HIVEP1	HIVEP2	HIVEP1
HAP1	TRAK1	HAP1	TRAK1
DRAM2	LOC110071063	DRAM2	LOC110071063
CFL2	CFL1	CFL2	CFL1
CDK19	CDK8	CDK19	CDK8
LOC110085647	LOC110071208	LOC110085647	LOC110071208
KCNK10	KCNK4	KCNK10	KCNK4
ADGRL2	ADGRL1	ADGRL2	ADGRL1
MYC	MYCL	MYC	MYCL
MTMR1	MTMR2	MTMR1	MTMR2
LOC110074727	GNGT2	LOC110074727	GNGT2
RAB11FIP3	RAB11FIP4	RAB11FIP3	RAB11FIP4
SLAIN1	SLAIN2	SLAIN1	SLAIN2
LOC110086223	F13A1	LOC110086223	F13A1
HMOX1	HMOX2	HMOX1	HMOX2
LFNG	RFNG	LFNG	RFNG
TMC2	TMC3	TMC2	TMC3
LOC110089506	VWF	LOC110089506	VWF
GATA5	LOC110091210	GATA5	LOC110091210
CDH22	CDH11	CDH22	CDH11
LOC110071053	LOC110071208	LOC110071053	LOC110071208
SLC35G2	LOC110087740	SLC35G2	LOC110087740
KLHL5	KLHL1	KLHL5	KLHL1
LURAP1	LURAP1L	LURAP1	LURAP1L
LOC110070169	LOC110071413	LOC110070169	LOC110071413
KLHL1	KLHL4	KLHL1	KLHL4
CDH22	CDH9	CDH22	CDH9
TXNL4B	TXNL4A	TXNL4B	TXNL4A
RUNX1T1	CBFA2T3	RUNX1T1	CBFA2T3
PLEKHA5	PLEKHA7	PLEKHA5	PLEKHA7
LOC110088941	CNTNAP5	LOC110088941	CNTNAP5
LOC110071817	LOC110085301	LOC110071817	LOC110085301
LOC110090186	LOC110070071	LOC110090186	LOC110070071
CDH9	CDH20	CDH9	CDH20
CDH11	LOC110083103	CDH11	LOC110083103
EPHB2	LOC110088903	EPHB2	LOC110088903
FIGN	FIGNL2	FIGN	FIGNL2
LOC110084975	LOC110071208	LOC110084975	LOC110071208
HHIPL1	HHIPL2	HHIPL1	HHIPL2
CARD9	CARD10	CARD9	CARD10
NPM3	LOC110069915	NPM3	LOC110069915
LOC110084664	LOC110078343	LOC110084664	LOC110078343
LOC110081633	LOC110077434	LOC110081633	LOC110077434
ABI3	ABI2	ABI3	ABI2
ITM2A	ITM2C	ITM2A	ITM2C
EWSR1	FUS	EWSR1	FUS
GFRA2	LOC110089658	GFRA2	LOC110089658
DCC	NEO1	DCC	NEO1
DDR1	DDR2	DDR1	DDR2
CBLN4	CBLN2	CBLN4	CBLN2
CDH5	CDH6	CDH5	CDH6
KCNK2	KCNK10	KCNK2	KCNK10
LRRC4B	LRRC4C	LRRC4B	LRRC4C
GFRA3	LOC110089658	GFRA3	LOC110089658
WIPI2	WIPI1	WIPI2	WIPI1
EWSR1	LOC110085131	EWSR1	LOC110085131
LOC110089321	LOC110071300	LOC110089321	LOC110071300
SLC16A5	LOC110082374	SLC16A5	LOC110082374
LOC110089773	C5	LOC110089773	C5
MYO5B	MYO5A	MYO5B	MYO5A
LRRC4C	LRRC4	LRRC4C	LRRC4
NKTR	PPIG	NKTR	PPIG
CTNNB1	JUP	CTNNB1	JUP
LOC110074959	FAR1	LOC110074959	FAR1
ARHGAP32	ARHGAP33	ARHGAP32	ARHGAP33
CDH11	CDH18	CDH11	CDH18
OPRD1	OPRM1	OPRD1	OPRM1
LOC110091211	YES1	LOC110091211	YES1
LOC110091615	LOC110070383	LOC110091615	LOC110070383
HTR1A	HTR1D	HTR1A	HTR1D
LOC110078353	LOC110071208	LOC110078353	LOC110071208
CDC42EP4	CDC42EP5	CDC42EP4	CDC42EP5
KCNA10	LOC110079129	KCNA10	LOC110079129
RASAL2	RASAL3	RASAL2	RASAL3
FAM110A	FAM110B	FAM110A	FAM110B
TFAP2C	TFAP2E	TFAP2C	TFAP2E
PPIA	PPIG	PPIA	PPIG
FABP6	FABP1	FABP6	FABP1
ZIC3	ZIC1	ZIC3	ZIC1
ADAMTS16	ADAMTS18	ADAMTS16	ADAMTS18
ATP8B1	ATP8B3	ATP8B1	ATP8B3
ARL13B	ARL13A	ARL13B	ARL13A
LOC110071413	LOC110091615	LOC110071413	LOC110091615
XDH	LOC110089018	XDH	LOC110089018
P3H4	CRTAP	P3H4	CRTAP
TGM2	TGM4	TGM2	TGM4
C2CD2	C2CD2L	C2CD2	C2CD2L
PLLP	CMTM8	PLLP	CMTM8
CDKN2AIP	CDKN2AIPNL	CDKN2AIP	CDKN2AIPNL
LOC110070383	LOC110091173	LOC110070383	LOC110091173
SEMA4C	SEMA3D	SEMA4C	SEMA3D
OPRD1	OPRL1	OPRD1	OPRL1
KLHL4	KLHL5	KLHL4	KLHL5
AXL	MERTK	AXL	MERTK
TNFRSF14	CD40	TNFRSF14	CD40
SLC6A6	SLC6A8	SLC6A6	SLC6A8
ZIC3	ZIC5	ZIC3	ZIC5
RCN1	CALU	RCN1	CALU
MARCH8	MARCH1	MARCH8	MARCH1
FOXO6	FOXO3	FOXO6	FOXO3
SMPDL3B	SMPDL3A	SMPDL3B	SMPDL3A
PROM1	PROM2	PROM1	PROM2
HTR5A	HTR1D	HTR5A	HTR1D
ITGB5	ITGB6	ITGB5	ITGB6
LIPC	LIPG	LIPC	LIPG
ANPEP	LNPEP	ANPEP	LNPEP
CACNB1	CACNB4	CACNB1	CACNB4
LOC110090855	LOC110089833	LOC110090855	LOC110089833
LOC110086221	SPINT2	LOC110086221	SPINT2
HTR2C	HTR2A	HTR2C	HTR2A
RCAN1	RCAN3	RCAN1	RCAN3
LOC110074308	MOGAT2	LOC110074308	MOGAT2
C1QTNF7	C1QTNF2	C1QTNF7	C1QTNF2
LOC110087494	KCNA2	LOC110087494	KCNA2
SSTR1	NPBWR2	SSTR1	NPBWR2
YWHAH	YWHAG	YWHAH	YWHAG
SH3BGRL3	SH3BGRL	SH3BGRL3	SH3BGRL
RCAN2	RCAN3	RCAN2	RCAN3
COL15A1	COL18A1	COL15A1	COL18A1
LOC110089726	ARID3A	LOC110089726	ARID3A
IL1RAPL1	IL1RAPL2	IL1RAPL1	IL1RAPL2
PLOD2	PLOD3	PLOD2	PLOD3
RAPGEF4	RAPGEF3	RAPGEF4	RAPGEF3
OPRD1	SSTR1	OPRD1	SSTR1
ALPL	LOC110090318	ALPL	LOC110090318
LOC110090845	GABARAP	LOC110090845	GABARAP
LOC110085523	SLC2A4	LOC110085523	SLC2A4
GRIA4	GRIA2	GRIA4	GRIA2
PSME3	PSME1	PSME3	PSME1
SYTL2	SYTL4	SYTL2	SYTL4
MAL2	MALL	MAL2	MALL
ARL5C	ARL5B	ARL5C	ARL5B
LOC110071008	LOC110070390	LOC110071008	LOC110070390
LOC110089321	LOC110088038	LOC110089321	LOC110088038
SLC9A7	SLC9A9	SLC9A7	SLC9A9
PAPOLG	PAPOLA	PAPOLG	PAPOLA
MCUR1	CCDC90B	MCUR1	CCDC90B
ZNF385C	ZNF385A	ZNF385C	ZNF385A
SUMF1	SUMF2	SUMF1	SUMF2
CTSD	LOC110078337	CTSD	LOC110078337
LOC110091211	LYN	LOC110091211	LYN
ROPN1L	ROPN1	ROPN1L	ROPN1
TCTN3	TCTN1	TCTN3	TCTN1
ROBO3	ROBO2	ROBO3	ROBO2
LRIT3	LRIT1	LRIT3	LRIT1
CBFA2T2	RUNX1T1	CBFA2T2	RUNX1T1
CST7	LOC110083760	CST7	LOC110083760
PPP2R5B	PPP2R5E	PPP2R5B	PPP2R5E
TAGLN3	TAGLN2	TAGLN3	TAGLN2
STMN2	STMN1	STMN2	STMN1
LOC110070804	ASGR1	LOC110070804	ASGR1
SHMT1	SHMT2	SHMT1	SHMT2
RRBP1	KTN1	RRBP1	KTN1
SLC34A2	SLC34A1	SLC34A2	SLC34A1
OSGIN2	OSGIN1	OSGIN2	OSGIN1
RBFOX3	RBFOX1	RBFOX3	RBFOX1
LOC110082384	CD207	LOC110082384	CD207
DOCK5	DOCK2	DOCK5	DOCK2
LOC110070390	LOC110071008	LOC110070390	LOC110071008
BAAT	LOC110088099	BAAT	LOC110088099
EPHA2	EPHB3	EPHA2	EPHB3
NPM1	LOC110069915	NPM1	LOC110069915
LOC110078343	LOC110071208	LOC110078343	LOC110071208
SOX5	SOX13	SOX5	SOX13
VILL	GSN	VILL	GSN
SEMA4B	SEMA3D	SEMA4B	SEMA3D
LOC110070508	CD40	LOC110070508	CD40
DYRK4	DYRK2	DYRK4	DYRK2
LOC110089726	ARID3B	LOC110089726	ARID3B
SNX5	SNX6	SNX5	SNX6
LOC110086452	LOC110071208	LOC110086452	LOC110071208
TMEM74	TMEM74B	TMEM74	TMEM74B
MDGA2	MDGA1	MDGA2	MDGA1
XKR7	XKR6	XKR7	XKR6
CTSL	CTSK	CTSL	CTSK
YTHDF1	YTHDF2	YTHDF1	YTHDF2
LOC110091064	LOC110084664	LOC110091064	LOC110084664
LOC110071199	USP2	LOC110071199	USP2
SLITRK2	SLITRK3	SLITRK2	SLITRK3
SOGA1	MTCL1	SOGA1	MTCL1
LOC110088903	EPHA4	LOC110088903	EPHA4
REM1	GEM	REM1	GEM
GRM7	GRM8	GRM7	GRM8
LOC110090980	EFR3B	LOC110090980	EFR3B
KIF26B	KIF26A	KIF26B	KIF26A
KCNK3	KCNK9	KCNK3	KCNK9
LOC110090305	CLOCK	LOC110090305	CLOCK
SDCBP	SDCBP2	SDCBP	SDCBP2
LOC110091020	PTP4A1	LOC110091020	PTP4A1
ADGRL4	ADGRE5	ADGRL4	ADGRE5
LOC110087596	PALLD	LOC110087596	PALLD
GNG5	LOC110072510	GNG5	LOC110072510
SLC5A5	LOC110089011	SLC5A5	LOC110089011
CDH7	CDH5	CDH7	CDH5
DBNDD2	DTNBP1	DBNDD2	DTNBP1
LOC110070441	RTN2	LOC110070441	RTN2
CARD9	CARD11	CARD9	CARD11
ING4	ING2	ING4	ING2
LOC110070729	SULT1C4	LOC110070729	SULT1C4
MYLPF	MYL2	MYLPF	MYL2
SRC	FYN	SRC	FYN
P2RX7	P2RX6	P2RX7	P2RX6
CCDC85C	CCDC85A	CCDC85C	CCDC85A
LRRTM4	LRRTM3	LRRTM4	LRRTM3
PPP2R5B	PPP2R5C	PPP2R5B	PPP2R5C
PTK6	FRK	PTK6	FRK
ANPEP	ERAP1	ANPEP	ERAP1
HNRNPC	RALYL	HNRNPC	RALYL
LOC110091383	LOC110070947	LOC110091383	LOC110070947
SH3BGRL2	SH3BGRL3	SH3BGRL2	SH3BGRL3
FZD2	FZD7	FZD2	FZD7
TNFRSF4	TNFRSF11A	TNFRSF4	TNFRSF11A
PLAC8L1	PLAC8	PLAC8L1	PLAC8
LOC110091507	LOC110079129	LOC110091507	LOC110079129
CSNK2A1	CSNK2A2	CSNK2A1	CSNK2A2
SLC5A2	SLC5A10	SLC5A2	SLC5A10
TGM2	LOC110086223	TGM2	LOC110086223
LOC110070729	LOC110086400	LOC110070729	LOC110086400
CDH5	LOC110072738	CDH5	LOC110072738
SSTR1	SSTR2	SSTR1	SSTR2
FGF14	FGF13	FGF14	FGF13
RHPN2	RHPN1	RHPN2	RHPN1
PLEKHA5	PLEKHA4	PLEKHA5	PLEKHA4
ATP8B2	ATP8B1	ATP8B2	ATP8B1
PAPPA2	LOC110090448	PAPPA2	LOC110090448
CDH5	CDH18	CDH5	CDH18
SEC22A	SEC22C	SEC22A	SEC22C
NEFM	INA	NEFM	INA
LOC110084975	LOC110085647	LOC110084975	LOC110085647
TRIB3	TRIB2	TRIB3	TRIB2
SRD5A2	SRD5A1	SRD5A2	SRD5A1
ENPP1	ENPP2	ENPP1	ENPP2
LOC110087740	SLC35G2	LOC110087740	SLC35G2
LOC110086203	SPINT2	LOC110086203	SPINT2
TP53	TP63	TP53	TP63
LOC110089112	LOC110078124	LOC110089112	LOC110078124
CRYGN	CRYBB2	CRYGN	CRYBB2
STMN3	STMN4	STMN3	STMN4
GATA3	GATA1	GATA3	GATA1
LOC110070804	CD207	LOC110070804	CD207
